STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
39,133,601702,5716,41.089654,-81.342216
39,133,601801,3812,41.121139,-81.251122
39,133,601802,4413,41.090184,-81.240346
39,133,601901,2740,41.024246,-81.1537
39,133,601902,2822,41.0268,-81.048706
39,133,602000,5298,41.028436,-81.248673
39,133,602100,7318,41.029187,-81.359365
39,135,400100,3309,39.861683,-84.780424
39,135,410100,2258,39.886817,-84.650012
39,135,420100,4594,39.864443,-84.532823
39,135,430100,2790,39.779996,-84.538408
39,135,440100,3859,39.722921,-84.538745
39,135,450100,2119,39.772025,-84.642829
39,135,455001,2427,39.737532,-84.633055
39,135,455002,5685,39.75527,-84.633647
39,135,460100,2926,39.699511,-84.762408
39,135,470101,3562,39.690463,-84.690847
39,135,470102,4339,39.626646,-84.643934
39,135,480100,4402,39.613817,-84.529539
39,137,30100,4398,41.108665,-84.000054
39,137,30200,5823,41.081533,-84.231407
39,137,30300,7845,41.027661,-84.047697
39,137,30400,3397,40.980845,-83.948248
39,137,30500,3804,40.930575,-84.057979
39,137,30600,4252,40.955756,-84.179688
39,137,30700,4980,40.926498,-84.309195
39,139,400,2480,40.746048,-82.517592
39,139,500,3731,40.753,-82.526704
39,139,600,3273,40.762715,-82.531949
39,139,700,2771,40.772181,-82.530791
39,139,800,2821,40.77049,-82.496095
39,139,900,4612,40.765228,-82.473354
39,139,1000,5590,40.73867,-82.500692
39,139,1100,2600,40.732347,-82.524316
39,139,1200,3759,40.738928,-82.539535
39,139,1300,3118,40.753553,-82.541869
39,139,1400,2245,40.759057,-82.559938
39,139,1500,2136,40.782602,-82.554287
39,139,1600,1845,40.7871,-82.54123
39,139,1700,5386,40.790201,-82.506424
39,139,1800,3653,40.791007,-82.473502
39,139,1900,6219,40.774814,-82.431302
39,139,2000,5619,40.686336,-82.45018
39,139,2101,5150,40.716696,-82.542924
39,139,2102,4679,40.69818,-82.537707
39,139,2200,7006,40.6808,-82.598803
39,139,2300,6314,40.766113,-82.636864
39,139,2400,5577,40.763933,-82.600733
39,139,2500,4204,40.873004,-82.673608
39,139,2600,4921,40.883832,-82.657389
39,139,2700,5242,40.859192,-82.592874
39,139,2800,3730,40.96388,-82.644334
39,139,2900,4191,40.903516,-82.477673
39,139,3001,5298,40.606253,-82.542702
39,139,3002,3877,40.595693,-82.427562
39,139,3100,2428,40.756653,-82.510898
39,141,955500,6002,39.445197,-82.87699
39,141,955601,2207,39.424745,-83.037591
39,141,955602,5781,39.375722,-83.00854
39,141,955603,3949,39.442144,-83.104497
39,141,955700,5677,39.328073,-83.27618
39,141,955800,7595,39.373345,-83.119088
39,141,955900,4219,39.325627,-83.018038
39,141,956000,5160,39.345286,-83.018658
39,141,956100,3621,39.339375,-82.995272
39,141,956200,2360,39.328108,-82.996584
39,141,956300,3138,39.354813,-82.981012
39,141,956400,3381,39.336512,-82.964041
39,141,956500,3915,39.329785,-82.964587
39,141,956600,5244,39.351449,-82.879319
39,141,956700,5159,39.238843,-82.880283
39,141,956800,6089,39.247599,-83.018158
39,141,956900,4567,39.237706,-83.166047
39,143,960800,3604,41.375313,-83.052582
39,143,960900,3246,41.401436,-83.174862
39,143,961000,4213,41.442947,-83.347965
39,143,961100,4165,41.375178,-83.336224
39,143,961200,3993,41.297987,-83.250207
39,143,961300,4426,41.331655,-83.132223
39,143,961400,2964,41.342979,-83.120918
39,143,961500,4210,41.354214,-83.125354
39,143,961600,3049,41.356369,-83.138366
39,143,961700,3419,41.351963,-83.100961
39,143,961800,4316,41.338515,-83.099115
39,143,961900,3527,41.29278,-83.052781
39,143,962000,6416,41.30328,-82.978198
39,143,962100,5008,41.321443,-82.909167
39,143,962200,4388,41.2726,-82.848948
39,145,2100,5101,38.881129,-82.873772
39,145,2200,4839,38.896508,-82.97242
39,145,2300,5307,38.903793,-83.140886
39,145,2400,5780,38.830759,-83.063283
39,145,2500,3169,38.825536,-82.920803
39,145,2600,4336,38.820993,-82.759198
39,145,2700,4955,38.749323,-82.796292
39,145,2800,4743,38.635873,-82.829431
39,145,2900,6259,38.731774,-82.844354
39,145,3000,3914,38.763117,-82.872887
39,145,3100,3300,38.764957,-82.928522
39,145,3200,1773,38.751016,-82.947377
39,145,3300,2432,38.75177,-82.976688
39,145,3400,3705,38.742998,-82.975056
39,145,3500,2601,38.733376,-82.979242
39,145,3600,2577,38.73344,-82.993802
39,145,3700,2859,38.747933,-82.988966
39,145,3800,4613,38.773916,-82.975031
39,145,3900,3200,38.760986,-83.032861
39,145,4000,4036,38.708047,-83.124889
39,147,962500,3928,41.149036,-82.958294
39,147,962600,4129,41.221006,-83.069144
39,147,962700,3529,41.211449,-83.294432
39,147,962800,3460,41.170469,-83.407719
39,147,962900,4107,41.157452,-83.415051
39,147,963000,3413,41.143823,-83.397996
39,147,963100,4607,41.053552,-83.304476
39,147,963200,4211,41.101529,-83.204794
39,147,963300,3900,41.123698,-83.195229
39,147,963400,4102,41.130217,-83.15759
39,147,963500,3809,41.121263,-83.174264
39,147,963600,4397,41.106201,-83.158893
39,147,963700,5074,41.090251,-83.171034
39,147,963800,4079,41.046971,-82.972434
39,149,971400,4227,40.421382,-84.072843
39,149,971500,5222,40.430149,-84.215116
39,149,971600,4907,40.346026,-84.351786
39,149,971700,4513,40.332765,-84.167425
39,149,971800,5632,40.297401,-84.169025
39,149,971900,4136,40.275765,-84.17439
39,149,972000,4079,40.285714,-84.155847
39,149,972100,5318,40.309148,-84.149613
39,149,972200,5637,40.264754,-84.120225
39,149,972300,5752,40.245984,-84.312976
39,151,700100,1269,40.803402,-81.373308
39,151,700200,5906,40.825066,-81.330003
39,151,700300,2587,40.817093,-81.34508
39,151,700400,4630,40.822616,-81.360119
39,151,700500,3041,40.812731,-81.361666
39,151,700600,3290,40.816403,-81.374666
39,151,700700,6956,40.829131,-81.380708
39,151,700800,3797,40.814395,-81.385196
39,151,701000,3539,40.804431,-81.400389
39,151,701100,3258,40.802255,-81.41275
39,151,701200,3701,40.79062,-81.415518
39,151,701300,4096,40.792723,-81.4043
39,151,701500,2988,40.794411,-81.390095
39,151,701700,3231,40.805481,-81.383181
39,151,701800,2263,40.804965,-81.35786
39,151,702100,3390,40.794833,-81.349768
39,151,702300,3140,40.780214,-81.374034
39,151,702500,3233,40.781444,-81.398907
39,151,710200,4635,40.929,-81.111254
39,151,710300,3602,40.917691,-81.114863
39,151,710400,1034,40.919306,-81.10086
39,151,710500,4469,40.9101,-81.098109
39,151,710600,4805,40.896535,-81.111807
39,151,710700,3757,40.90632,-81.118102
39,151,710800,5393,40.93768,-81.139793
39,151,710900,4356,40.949912,-81.249131
39,151,711000,7805,40.947371,-81.3348
39,151,711111,4864,40.98215,-81.386336
39,151,711112,5010,40.965192,-81.389691
39,151,711121,6530,40.942575,-81.395981
39,151,711122,5752,40.913978,-81.395452
39,151,711202,4225,40.858861,-81.60114
39,151,711211,6863,40.896188,-81.57766
39,151,711212,2614,40.874693,-81.567109
39,151,711311,8083,40.891561,-81.493405
39,151,711312,7035,40.869899,-81.485037
39,151,711321,3687,40.865225,-81.448213
39,151,711322,2973,40.845571,-81.447002
39,151,711402,6865,40.836405,-81.483624
39,151,711411,3834,40.847481,-81.513731
39,151,711412,4728,40.824393,-81.516648
39,151,711501,3791,40.823748,-81.437846
39,151,711502,3359,40.829538,-81.413118
39,151,711600,6023,40.814481,-81.415357
39,151,711700,5441,40.841477,-81.38877
39,151,711800,4831,40.858293,-81.405215
39,151,711900,4970,40.878964,-81.41224
39,151,712000,4325,40.87999,-81.394501
39,151,712102,7709,40.886594,-81.335568
39,151,712111,5962,40.897989,-81.399471
39,151,712112,1820,40.889147,-81.371059
39,151,712201,6412,40.861009,-81.37749
39,151,712202,5671,40.857928,-81.350063
39,151,712300,6020,40.846335,-81.342064
39,151,712400,6908,40.844332,-81.302859
39,151,712500,1862,40.832442,-81.284397
39,151,712601,2561,40.841924,-81.268291
39,151,712602,5080,40.832814,-81.24918
39,151,712700,5220,40.85764,-81.239033
39,151,712800,4657,40.864604,-81.135191
39,151,712900,3960,40.75067,-81.106339
39,151,713000,3902,40.767711,-81.211778
39,151,713100,5903,40.790103,-81.30414
39,151,713201,7214,40.75071,-81.37627
39,151,713202,2160,40.741575,-81.438557
39,151,713300,4640,40.76881,-81.450586
39,151,713401,5116,40.795378,-81.436418
39,151,713402,4375,40.800244,-81.456366
39,151,713501,5378,40.818889,-81.486213
39,151,713502,5621,40.798639,-81.475047
39,151,713600,2496,40.810556,-81.512771
39,151,713700,2458,40.805914,-81.522011
39,151,713900,1912,40.795474,-81.537384
39,151,714000,3950,40.796814,-81.554375
39,151,714100,3336,40.786811,-81.532896
39,151,714200,2960,40.784335,-81.512973
39,151,714302,3958,40.8003,-81.494244
39,151,714400,3754,40.771743,-81.495945
39,151,714600,4286,40.73463,-81.505967
39,151,714701,5826,40.793865,-81.572033
39,151,714702,2584,40.773996,-81.612618
39,151,714801,6546,40.691461,-81.59585
39,151,714802,2834,40.700035,-81.483427
39,151,714901,3961,40.694777,-81.367722
39,151,714902,3675,40.675479,-81.273156
39,151,715000,2925,40.799296,-81.513525
39,153,501100,1482,41.092443,-81.508052
39,153,501700,1448,41.068319,-81.51381
39,153,501800,1054,41.068307,-81.543341
39,153,501900,2465,41.066395,-81.53246
39,153,502101,3001,41.106967,-81.503729
39,153,502102,4202,41.109375,-81.477375
39,153,502200,5642,41.097917,-81.499117
39,153,502300,5273,41.081813,-81.473651
39,153,502500,1184,41.072006,-81.484802
39,153,502600,3054,41.06907,-81.469364
39,153,502700,6574,41.080409,-81.45036
39,153,502800,4243,41.069098,-81.449531
39,153,503100,1911,41.068673,-81.496192
39,153,503200,1829,41.058421,-81.495756
39,153,503300,5606,41.042857,-81.496474
39,153,503400,1478,41.061571,-81.48681
39,153,503500,3739,41.049091,-81.485459
39,153,503600,4352,41.050587,-81.460322
39,153,503701,5770,41.052714,-81.446245
39,153,503702,5769,41.050662,-81.430527
39,153,503800,3903,41.026312,-81.4773
39,153,504100,1222,41.066988,-81.50604
39,153,504200,1977,41.061475,-81.513524
39,153,504400,1491,41.049354,-81.522486
39,153,504500,1934,41.050081,-81.514071
39,153,504600,3376,41.052821,-81.504801
39,153,504700,4378,41.043562,-81.51342
39,153,504800,4810,41.03487,-81.516002
39,153,505200,1550,41.06177,-81.551165
39,153,505300,1791,41.058371,-81.536761
39,153,505400,3835,41.04783,-81.563167
39,153,505500,2688,41.049947,-81.553445
39,153,505600,1394,41.05302,-81.541311
39,153,505700,2837,41.04091,-81.560424
39,153,505800,4872,41.028214,-81.563497
39,153,505900,2423,41.032715,-81.540361
39,153,506100,5331,41.100868,-81.569276
39,153,506200,4049,41.088293,-81.56772
39,153,506400,2910,41.095009,-81.549084
39,153,506500,2965,41.088233,-81.549494
39,153,506600,2586,41.089858,-81.536423
39,153,506700,1608,41.072862,-81.550024
39,153,506800,2141,41.068361,-81.52819
39,153,507101,5195,41.123301,-81.577178
39,153,507102,2782,41.115399,-81.596261
39,153,507201,2517,41.123315,-81.56051
39,153,507202,3573,41.108575,-81.557287
39,153,507203,4334,41.120852,-81.54437
39,153,507300,3314,41.099443,-81.540233
39,153,507400,1062,41.095938,-81.524394
39,153,507500,6246,41.115456,-81.520938
39,153,507600,4248,41.11634,-81.503915
39,153,508000,4737,41.144102,-81.554991
39,153,508301,2153,41.082072,-81.520407
39,153,508399,4626,41.057621,-81.565749
39,153,508600,2913,41.081188,-81.553366
39,153,508800,5775,41.075498,-81.567341
39,153,508900,5255,41.07575,-81.509235
39,153,509000,1802,41.078687,-81.493603
39,153,510100,3129,41.017515,-81.608426
39,153,510200,4250,41.031405,-81.592099
39,153,510301,5339,41.007577,-81.595176
39,153,510302,5943,41.008693,-81.579822
39,153,510400,3840,41.000331,-81.637166
39,153,510500,4439,41.014179,-81.628151
39,153,520103,2099,41.124159,-81.47579
39,153,520104,4308,41.133125,-81.471988
39,153,520105,4177,41.139441,-81.460891
39,153,520106,2346,41.125191,-81.459271
39,153,520201,2752,41.129226,-81.507557
39,153,520202,4826,41.129095,-81.49249
39,153,520301,3387,41.14376,-81.515283
39,153,520302,3594,41.139204,-81.500949
39,153,520400,4728,41.147735,-81.493759
39,153,520500,4541,41.149897,-81.484245
39,153,520600,3766,41.154593,-81.476737
39,153,530101,5089,41.330335,-81.412843
39,153,530103,4828,41.327588,-81.472085
39,153,530104,7345,41.338414,-81.45974
39,153,530105,2269,41.300863,-81.441143
39,153,530108,4340,41.340834,-81.428357
39,153,530401,3402,41.172678,-81.437887
39,153,530402,3695,41.174566,-81.420492
39,153,530501,5368,41.162342,-81.42304
39,153,530502,3239,41.15136,-81.418417
39,153,530603,4574,41.185452,-81.469645
39,153,530604,3474,41.179575,-81.456579
39,153,530605,5330,41.193309,-81.426263
39,153,530606,5755,41.182474,-81.404083
39,153,530700,2519,41.158229,-81.459562
39,153,530800,6630,41.137314,-81.433344
39,153,530901,4346,41.103594,-81.452822
39,153,530902,6216,41.102214,-81.424992
39,153,530903,5077,41.083719,-81.41001
39,153,531001,3704,41.048183,-81.405234
39,153,531002,5622,41.033897,-81.418197
39,153,531101,3122,41.022733,-81.438439
39,153,531102,4287,41.002069,-81.418414
39,153,531103,3044,41.002622,-81.467357
39,153,531401,7559,40.94188,-81.475958
39,153,531405,4195,40.981992,-81.456837
39,153,531500,8224,40.959951,-81.513956
39,153,531601,4304,40.966934,-81.548098
39,153,531602,3114,40.935559,-81.551645
39,153,531701,3852,40.957271,-81.631986
39,153,531702,4308,40.951786,-81.579553
39,153,531801,5254,41.002171,-81.536372
39,153,531802,4529,41.009713,-81.509367
39,153,532001,3813,41.009848,-81.653215
39,153,532003,4399,41.044793,-81.657198
39,153,532004,3874,41.041315,-81.621486
39,153,532202,6468,41.125209,-81.614814
39,153,532301,5605,41.165783,-81.658316
39,153,532302,5783,41.153323,-81.606793
39,153,532501,3216,41.256094,-81.647924
39,153,532502,2949,41.221587,-81.636826
39,153,532600,2764,41.246645,-81.522563
39,153,532701,6891,41.30525,-81.495424
39,153,532702,3677,41.343222,-81.528694
39,153,532703,5839,41.295795,-81.519862
39,153,532705,7151,41.334031,-81.553586
39,153,532706,3796,41.306842,-81.560206
39,153,532708,5453,41.325684,-81.495591
39,153,532901,1501,41.183637,-81.544708
39,153,532902,8193,41.168664,-81.510014
39,153,532999,5721,40.961392,-81.439202
39,153,533000,1688,41.015922,-81.566394
39,153,533101,4572,41.265182,-81.419974
39,153,533102,2619,41.245861,-81.422288
39,153,533200,5815,41.223929,-81.422452
39,153,533400,6061,41.092007,-81.61485
39,153,533501,8186,41.124904,-81.663806
39,153,533502,3734,41.093749,-81.663104
39,153,534000,6495,41.235603,-81.463955
39,153,534100,2761,41.269256,-81.460442
39,155,920300,2820,41.243134,-80.798674
39,155,920400,2569,41.232164,-80.796696
39,155,920500,956,41.217517,-80.796326
39,155,920600,3745,41.220617,-80.833031
39,155,920700,4839,41.22858,-80.864196
39,155,920800,2399,41.237999,-80.835144
39,155,920900,3443,41.245543,-80.857155
39,155,921000,5455,41.254917,-80.844229
39,155,921100,3930,41.252365,-80.811976
39,155,921200,2135,41.263866,-80.831625
39,155,921300,2456,41.261254,-80.782948
39,155,921400,3324,41.24436,-80.781001
39,155,921500,5669,41.227372,-80.774823
39,155,921600,4248,41.215541,-80.782852
39,155,930101,3034,41.429856,-80.57887
39,155,930102,2645,41.318431,-80.559251
39,155,930200,2743,41.406659,-80.664681
39,155,930300,3689,41.406275,-80.756457
39,155,930400,4241,41.41008,-80.859683
39,155,930500,6115,41.425939,-80.967913
39,155,930600,3717,41.304093,-80.947151
39,155,930700,4286,41.293684,-80.861264
39,155,930800,4870,41.311942,-80.847899
39,155,930900,7148,41.326599,-80.719353
39,155,931000,5964,41.302011,-80.761245
39,155,931100,2495,41.30964,-80.664457
39,155,931200,3997,41.234777,-80.6631
39,155,931300,4264,41.240845,-80.578098
39,155,931400,4590,41.222424,-80.534471
39,155,931500,3906,41.175768,-80.565424
39,155,931601,4603,41.161731,-80.565845
39,155,931602,2996,41.150843,-80.574467
39,155,931700,2023,41.146758,-80.597995
39,155,931900,5982,41.147466,-80.650767
39,155,932000,5997,41.178995,-80.662831
39,155,932200,2802,41.153527,-80.692612
39,155,932300,5758,41.167241,-80.695321
39,155,932500,3263,41.160357,-80.725594
39,155,932600,3722,41.178583,-80.743291
39,155,932701,5816,41.193952,-80.740924
39,155,932702,2598,41.187179,-80.751555
39,155,932801,3029,41.197665,-80.763205
39,155,932802,3647,41.178597,-80.773138
39,155,932900,2357,41.213333,-80.728064
39,155,933001,5803,41.249802,-80.726566
39,155,933002,4149,41.252761,-80.7497
39,155,933100,2601,41.249894,-80.880058
39,155,933301,2616,41.167238,-80.785791
39,155,933302,4617,41.147063,-80.747165
39,155,933400,3417,41.164049,-80.864308
39,155,933500,3903,41.17103,-80.953793
39,155,933600,4965,41.187822,-80.971421
39,155,933700,2863,41.238405,-80.950034
39,155,933800,2843,41.242431,-80.815393
39,155,933900,2250,41.147249,-80.691614
39,157,20100,4922,40.603143,-81.555973
39,157,20200,3892,40.615144,-81.473445
39,157,20300,3348,40.629776,-81.426901
39,157,20400,5697,40.575007,-81.353943
39,157,20500,5365,40.538214,-81.561352
39,157,20600,5079,40.540584,-81.486205
39,157,20700,6301,40.530261,-81.469952
39,157,20800,6128,40.495772,-81.457696
39,157,20900,4016,40.500387,-81.441627
39,157,21000,4691,40.479588,-81.422538
39,157,21100,2798,40.5121,-81.462332
39,157,21200,2899,40.451544,-81.36674
39,157,21300,4798,40.481191,-81.660033
39,157,21400,2505,40.442839,-81.574743
39,157,21500,7616,40.444753,-81.442327
39,157,21600,4434,40.404253,-81.321446
39,157,21700,5474,40.281033,-81.599906
39,157,21800,2867,40.305455,-81.504456
39,157,21900,2603,40.334368,-81.415716
39,157,22001,3620,40.39757,-81.348435
39,157,22002,3529,40.372937,-81.34625
39,159,50100,3887,40.450778,-83.371973
39,159,50200,4710,40.388707,-83.35269
39,159,50301,3885,40.276001,-83.462973
39,159,50303,6648,40.259874,-83.376056
39,159,50304,2346,40.302494,-83.328192
39,159,50400,9340,40.231771,-83.384419
39,159,50500,5278,40.225312,-83.366576
39,159,50601,4872,40.135763,-83.191658
39,159,50602,3945,40.225795,-83.283305
39,159,50700,7389,40.161337,-83.346508
39,161,20100,4286,40.879018,-84.457383
39,161,20200,4516,40.90751,-84.672985
39,161,20300,2623,40.804397,-84.753032
39,161,20400,2955,40.767205,-84.549892
39,161,20500,3128,40.840346,-84.345712
39,161,20600,1662,40.874721,-84.576701
39,161,20700,1911,40.876869,-84.59218
39,161,20800,4330,40.864282,-84.5953
39,161,20900,3333,40.861618,-84.572046
39,163,953000,5012,39.299572,-82.58826
39,163,953100,5466,39.223082,-82.500696
39,163,953200,2957,39.170773,-82.365932
39,165,30101,4390,39.570125,-84.345309
39,165,30102,3942,39.577196,-84.32071
39,165,30200,1296,39.567159,-84.311487
39,165,30501,3633,39.563869,-84.275112
39,165,30503,5517,39.563415,-84.241669
39,165,30504,4878,39.558189,-84.221987
39,165,30600,3615,39.536586,-84.298692
39,165,30700,6371,39.500192,-84.299855
39,165,30800,6751,39.51032,-84.207167
39,165,30900,12449,39.566824,-84.190705
39,165,31000,8180,39.536493,-84.086307
39,165,31100,3858,39.433458,-84.037518
39,165,31200,7832,39.429887,-84.173884
39,165,31300,4853,39.420439,-84.213231
39,165,31400,5005,39.444907,-84.194387
39,165,31500,5258,39.445788,-84.214895
39,165,31600,7791,39.457518,-84.270343
39,165,31700,4397,39.435699,-84.300988
39,165,31902,9733,39.358754,-84.294016
39,165,31903,16114,39.371836,-84.326282
39,165,31904,6749,39.342578,-84.331534
39,165,32003,7112,39.325575,-84.271496
39,165,32004,6229,39.312692,-84.343026
39,165,32005,9434,39.31961,-84.316256
39,165,32006,3838,39.303626,-84.292503
39,165,32007,6467,39.299358,-84.276098
39,165,32100,5826,39.376489,-84.223623
39,165,32201,18574,39.338246,-84.211441
39,165,32202,5774,39.296593,-84.226506
39,165,32300,4389,39.352186,-84.122563
39,165,32400,4698,39.30584,-84.06692
39,165,32501,3560,39.568965,-84.292445
39,165,32502,4180,39.557915,-84.297724
39,167,20101,3616,39.280475,-81.595861
39,167,20102,2320,39.277347,-81.572813
39,167,20200,6942,39.30109,-81.657259
39,167,20300,3696,39.408282,-81.53821
39,167,20400,2330,39.420674,-81.478743
39,167,20500,2494,39.414251,-81.454817
39,167,20800,3778,39.425452,-81.460167
39,167,20900,2450,39.433838,-81.449348
39,167,21000,3730,39.422259,-81.431906
39,167,21100,4213,39.390038,-81.388528
39,167,21200,5777,39.471848,-81.214211
39,167,21300,5111,39.554376,-81.531125
39,167,21400,4057,39.474441,-81.451429
39,167,21500,1545,39.462001,-81.492394
39,167,21600,3707,39.502987,-81.652536
39,167,21700,6012,39.376404,-81.720494
39,169,100,3578,40.805456,-81.933724
39,169,200,3171,40.818657,-81.944306
39,169,300,2615,40.820847,-81.92941
39,169,500,3536,40.790374,-81.918336
39,169,600,5724,40.781472,-81.959019
39,169,700,6838,40.833115,-81.955833
39,169,800,7029,40.842585,-81.916459
39,169,900,3990,40.863215,-81.837772
39,169,1000,2756,40.854375,-81.782398
39,169,1100,1388,40.836653,-81.754234
39,169,1200,1371,40.842555,-81.768216
39,169,1300,4033,40.836763,-81.778816
39,169,1400,3011,40.793675,-81.824006
39,169,1700,7518,40.694427,-81.776185
39,169,1800,3872,40.717947,-81.916836
39,169,1900,3081,40.690139,-82.039276
39,169,2000,3088,40.772723,-82.052619
39,169,2100,2973,40.854473,-82.071322
39,169,2200,3826,40.952021,-82.090109
39,169,2300,2966,40.940854,-81.975251
39,169,2400,3940,40.949333,-81.90446
39,169,2500,2539,40.94383,-81.827714
39,169,2901,3473,40.971554,-81.694081
39,169,2902,5285,40.96184,-81.688255
39,169,3000,2166,40.913333,-81.728151
39,169,3100,2172,40.854219,-81.69053
39,169,3200,3753,40.797355,-81.703386
39,169,3300,2898,40.750021,-81.717338
39,169,3400,3388,40.970103,-81.780287
39,169,3500,3482,40.977661,-81.793748
39,169,3700,3810,40.748764,-81.816412
39,169,980000,1250,40.811648,-81.933403
39,171,950100,4796,41.66349,-84.547566
39,171,950200,4082,41.588715,-84.737643
39,171,950300,4465,41.581581,-84.606366
39,171,950400,4657,41.569098,-84.480008
39,171,950500,4305,41.477844,-84.428089
39,171,950600,4828,41.472775,-84.539446
39,171,950700,4119,41.468794,-84.561826
39,171,950800,3486,41.477695,-84.594193
39,171,950900,2904,41.454906,-84.742965
39,173,20100,5261,41.612245,-83.487731
39,173,20200,2967,41.610106,-83.563586
39,173,20300,4868,41.592298,-83.57116
39,173,20401,5470,41.562412,-83.601656
39,173,20402,5125,41.541685,-83.605374
39,173,20500,2295,41.557487,-83.627443
39,173,20601,4175,41.539083,-83.627179
39,173,20602,6894,41.536557,-83.66353
39,173,20700,6533,41.547178,-83.546697
39,173,20800,3741,41.587488,-83.493628
39,173,20900,7235,41.56869,-83.4554
39,173,21000,3870,41.472457,-83.473252
39,173,21100,4010,41.407475,-83.488762
39,173,21200,5555,41.486509,-83.672888
39,173,21300,3448,41.419,-83.801966
39,173,21400,3315,41.33695,-83.808255
39,173,21500,2453,41.31963,-83.694504
39,173,21600,7395,41.388711,-83.670303
39,173,21701,3568,41.380309,-83.648244
39,173,21702,4754,41.369328,-83.645897
39,173,21800,5215,41.377414,-83.63647
39,173,21901,3614,41.363536,-83.666825
39,173,21902,5080,41.36575,-83.636076
39,173,22100,4230,41.300959,-83.456212
39,173,22200,2643,41.193502,-83.444373
39,173,22300,3964,41.210428,-83.652085
39,173,22400,3612,41.18203,-83.67399
39,173,22500,4198,41.346953,-83.609827
39,175,938000,4491,40.927119,-83.214791
39,175,938100,4527,40.952506,-83.386549
39,175,938200,3725,40.819677,-83.415576
39,175,938300,3480,40.838204,-83.279814
39,175,938400,3247,40.821182,-83.283411
39,175,938500,3145,40.785763,-83.186499
